path,source,label,raw_label,group_id,sha256,width,height,file_bytes,duplicate_count,split
artifacts/data/classification/images/healthy/2e875abf-377c-4663-a406-e02984215fa6___RS_HL 0499.JPG,plantvillage,healthy,Tomato_healthy,2e875abf-377c-4663-a406-e02984215fa6,6de76bb8fbf1605087dd36d0c3d4dd06ee2641a2ab0fe0646871ac254f477ab7,256,256,26812,1,train
artifacts/data/classification/images/healthy/2e96661f-a313-4deb-bf32-1eacbc10c48d___GH_HL Leaf 424.JPG,plantvillage,healthy,Tomato_healthy,2e96661f-a313-4deb-bf32-1eacbc10c48d,63e8da5fb656eff411a7e55acae692ee6d6cce543fd56d954eb2a49c8ce28a4f,256,256,15192,1,train
artifacts/data/classification/images/healthy/2e97e18f-8ae2-4d5d-b7fb-64baeead1ed4___GH_HL Leaf 221.1.JPG,plantvillage,healthy,Tomato_healthy,2e97e18f-8ae2-4d5d-b7fb-64baeead1ed4,79a6f70916b13501f8544307b0a08b56085da07be2305d1e2fa379f8b2ce9f30,256,256,17851,1,train
artifacts/data/classification/images/healthy/2ea87b73-a52b-4a4c-938f-4ce06335d171___GH_HL Leaf 177.1.JPG,plantvillage,healthy,Tomato_healthy,2ea87b73-a52b-4a4c-938f-4ce06335d171,1a35b2381462f411a399325876f002fe9bd869bc8d8a4d3f45f69734484ca58e,256,256,19108,1,train
artifacts/data/classification/images/healthy/2eb4a2fa-d41e-47f1-9e3f-e49035c5b24a___RS_HL 9995.JPG,plantvillage,healthy,Tomato_healthy,2eb4a2fa-d41e-47f1-9e3f-e49035c5b24a,9d145b994603aef9a65a85c72c2c44ea0d071b8c97c4a96b715b5f4feaa2b026,256,256,25810,1,train
artifacts/data/classification/images/healthy/2ec18b22-c51c-456b-bf94-d5f3d282fb6c___RS_HL 0179.JPG,plantvillage,healthy,Tomato_healthy,2ec18b22-c51c-456b-bf94-d5f3d282fb6c,b615c07331c4a29bfcfa1cf6228e3b26df3f1db6b0ffa02bef7578ad9c79d819,256,256,24530,1,train
artifacts/data/classification/images/healthy/2ee6d2c6-a766-422c-a710-e89582d8155e___GH_HL Leaf 470.JPG,plantvillage,healthy,Tomato_healthy,2ee6d2c6-a766-422c-a710-e89582d8155e,3de4c91463db8f9af2fdb32b4fe5412967f55d4d6b99bcc127739b01466c0f42,256,256,13354,1,train
artifacts/data/classification/images/healthy/2f07c3a8-90db-4d61-b8e3-55b3c016c510___GH_HL Leaf 382.1.JPG,plantvillage,healthy,Tomato_healthy,2f07c3a8-90db-4d61-b8e3-55b3c016c510,360b1df7e8f4e55e3f282d2c9a4d45edaadab67217442faca9c8b932f62f3bb8,256,256,13932,1,train
artifacts/data/classification/images/healthy/2f9e1c60-06fc-41e9-af7d-a91c4a5e9f3d___GH_HL Leaf 504.1.JPG,plantvillage,healthy,Tomato_healthy,2f9e1c60-06fc-41e9-af7d-a91c4a5e9f3d,54e18a7227af7a1a659426318dec6f732d66bf365448e8faf3782ede2b697813,256,256,15029,1,train
artifacts/data/classification/images/healthy/2fb5c266-b7ec-4b31-91b4-3f2dc9b0cdcb___RS_HL 0147.JPG,plantvillage,healthy,Tomato_healthy,2fb5c266-b7ec-4b31-91b4-3f2dc9b0cdcb,3dcdbe99477a061db7b18d51d14eda1f00983712a4d9b90ff143cfc4655787a8,256,256,26236,1,train
artifacts/data/classification/images/healthy/2fd78b0f-a307-4824-9e6c-ff4a3f27e3c8___GH_HL Leaf 403.JPG,plantvillage,healthy,Tomato_healthy,2fd78b0f-a307-4824-9e6c-ff4a3f27e3c8,1cc37e7bfd9fc6ada56c9130c5e6e2699d4fa0c0beabdaf9f8b77564d9a95c51,256,256,14724,1,train
artifacts/data/classification/images/healthy/3005a6ed-8ede-4bc5-ab3c-a54f87c45716___GH_HL Leaf 353.1.JPG,plantvillage,healthy,Tomato_healthy,3005a6ed-8ede-4bc5-ab3c-a54f87c45716,2a06f4b488357b374a51fdb5dc51760eed6124d2ad06c647f89509287fc2e68d,256,256,17215,1,train
artifacts/data/classification/images/healthy/303db099-b4e0-4c12-801d-cf501857075a___RS_HL 9942.JPG,plantvillage,healthy,Tomato_healthy,303db099-b4e0-4c12-801d-cf501857075a,e4dd0958b59a363c2732f1db74bd38a1d93a19d2f18221ae115de06a3c0ad2cb,256,256,25823,1,train
artifacts/data/classification/images/healthy/30c8f7b8-e0cf-4cfb-b7fe-e2b75ce22789___GH_HL Leaf 333.1.JPG,plantvillage,healthy,Tomato_healthy,30c8f7b8-e0cf-4cfb-b7fe-e2b75ce22789,40037a601407f8ab1b43e7c7207e863a737b132d37a60241dfe60f6fa5c50a0e,256,256,16851,1,train
artifacts/data/classification/images/healthy/310d6f93-5075-44a2-80e4-57463adff105___GH_HL Leaf 449.1.JPG,plantvillage,healthy,Tomato_healthy,310d6f93-5075-44a2-80e4-57463adff105,b08bd19cf0f01bbacd2989feb0a36295d27be26bd4bee32ae3ec112d70a83970,256,256,14828,1,train
artifacts/data/classification/images/healthy/3169aa41-66a8-4f36-ab6e-a5664f5b1839___RS_HL 0471.JPG,plantvillage,healthy,Tomato_healthy,3169aa41-66a8-4f36-ab6e-a5664f5b1839,6d22e2fce80eb0f8d889f9b4c8b09f7d674122441cec1a6295561c9826e9815d,256,256,26887,1,train
artifacts/data/classification/images/healthy/316e62fa-d8a8-4451-80a8-a546c8c43511___RS_HL 9633.JPG,plantvillage,healthy,Tomato_healthy,316e62fa-d8a8-4451-80a8-a546c8c43511,b59052b09d8d6a56f9b643ac4ec126c1db06dc6043c91558627300b29537fd9e,256,256,23499,1,train
artifacts/data/classification/images/healthy/3181ca61-aaa0-4263-a141-2760d164f84b___GH_HL Leaf 189.1.JPG,plantvillage,healthy,Tomato_healthy,3181ca61-aaa0-4263-a141-2760d164f84b,f62bd1bd9618e34c9ef8d10b5204ea115c8b7bcf6d222667cef4cfe852066f5e,256,256,17442,1,train
artifacts/data/classification/images/healthy/31dd192f-dcf8-4f89-9890-7bd22653f823___RS_HL 0052.JPG,plantvillage,healthy,Tomato_healthy,31dd192f-dcf8-4f89-9890-7bd22653f823,589ef90da0a9a5d72cce4c691e4c85eef6046a5e2c3bc3dc2d00e94614de5340,256,256,27505,1,train
artifacts/data/classification/images/healthy/31e077d4-97f5-4e4c-8b76-e2ccbf52ed2d___RS_HL 0460.JPG,plantvillage,healthy,Tomato_healthy,31e077d4-97f5-4e4c-8b76-e2ccbf52ed2d,5c62db0bbf2130dab1cb5d94e169eca7533d0be3f6c01c518e73ba1d8cb051ba,256,256,27462,1,train
artifacts/data/classification/images/healthy/31e58e07-386c-4915-aa37-8ce39ee29ce9___RS_HL 9949.JPG,plantvillage,healthy,Tomato_healthy,31e58e07-386c-4915-aa37-8ce39ee29ce9,165f3859f59e95ce791863c24ffd686b6b5c014b1018f3c1155bea2640d8a682,256,256,26097,1,test
artifacts/data/classification/images/healthy/31e8eab6-d639-4055-a2ff-432955ef263b___RS_HL 9753.JPG,plantvillage,healthy,Tomato_healthy,31e8eab6-d639-4055-a2ff-432955ef263b,473ffde5b224a13d378009512b2e8351824ebecd129cbc8d0eded24c788e1d93,256,256,25680,1,train
artifacts/data/classification/images/healthy/3200dbab-2da4-49c9-bd74-34d67e763b22___RS_HL 0562.JPG,plantvillage,healthy,Tomato_healthy,3200dbab-2da4-49c9-bd74-34d67e763b22,6c52648417015307b00adbb1689599ed152965dd9f5d37e779bf7d2f9af2ecb0,256,256,27206,1,val
artifacts/data/classification/images/healthy/3211fc4b-c216-46c3-9db7-b340684066b2___RS_HL 0360.JPG,plantvillage,healthy,Tomato_healthy,3211fc4b-c216-46c3-9db7-b340684066b2,5f44212a9d7687d99d39d98886055fb13fd4edd069b2102298754732299216cb,256,256,25655,1,train
artifacts/data/classification/images/healthy/3247a6d7-a473-414f-af51-2d8de917ee82___RS_HL 9622.JPG,plantvillage,healthy,Tomato_healthy,3247a6d7-a473-414f-af51-2d8de917ee82,8999a81dcb25c506b2d64d96b6aa4caafb72a161c5757947080c7a0899e30528,256,256,22383,1,train
artifacts/data/classification/images/healthy/32622151-b281-4603-9d7f-cf5df8201e4c___GH_HL Leaf 171.JPG,plantvillage,healthy,Tomato_healthy,32622151-b281-4603-9d7f-cf5df8201e4c,86a6b028e1b2b3f0bd668f19d16d1f5d945502f4cc1a4d63a9e01d9f8debae43,256,256,15874,1,train
artifacts/data/classification/images/healthy/3280ef48-8260-4a34-8e37-e079b74ed160___RS_HL 0392.JPG,plantvillage,healthy,Tomato_healthy,3280ef48-8260-4a34-8e37-e079b74ed160,6146f456e587a497acc0dc51c35554d43887583a6cde51737c7aac203af301f2,256,256,26945,1,train
artifacts/data/classification/images/healthy/32a852af-ca60-4235-806a-21940281ed8b___RS_HL 0625.JPG,plantvillage,healthy,Tomato_healthy,32a852af-ca60-4235-806a-21940281ed8b,27b400d7fefc66dbd39eb986e23878a2c4fd4999ea1a55c68c6116fb2e309236,256,256,25169,1,val
artifacts/data/classification/images/healthy/32beeb9a-49d5-4ffe-bee0-216779e4306e___RS_HL 0327.JPG,plantvillage,healthy,Tomato_healthy,32beeb9a-49d5-4ffe-bee0-216779e4306e,c9dd3555892b17be35237522864b1c167a32b6889788859f116efa6df2de4bbd,256,256,24580,1,train
artifacts/data/classification/images/healthy/32de8c50-e831-456a-b46b-352a58c129cc___RS_HL 0007.JPG,plantvillage,healthy,Tomato_healthy,32de8c50-e831-456a-b46b-352a58c129cc,e1199e11341060a91aaacdbe97c1ad4d25586a78663f06d9b8bf944f5fb790f6,256,256,24895,1,train
artifacts/data/classification/images/healthy/33232143-89a5-4226-b667-9f2a6b17ca5b___RS_HL 9918.JPG,plantvillage,healthy,Tomato_healthy,33232143-89a5-4226-b667-9f2a6b17ca5b,364dbbc96eece1366bbd5b72cf0a065d3abd193863a0ed8ce88682dd09c8ec30,256,256,24282,1,train
artifacts/data/classification/images/healthy/3367a9a6-6841-45db-bfa9-9b7b9fed0fa2___GH_HL Leaf 421.1.JPG,plantvillage,healthy,Tomato_healthy,3367a9a6-6841-45db-bfa9-9b7b9fed0fa2,e8f58b9161699de7cf9543fdabc9504ddd3ab367412480dce2ec629fcfd388f5,256,256,15014,1,train
artifacts/data/classification/images/healthy/337e35e3-7b0d-4760-a1f6-c26c7db90a0b___GH_HL Leaf 425.JPG,plantvillage,healthy,Tomato_healthy,337e35e3-7b0d-4760-a1f6-c26c7db90a0b,2d10c9a083d61024a4c95b4b1a731da9b23edf0ec38d98c4f4f3b6e8a771eaf5,256,256,15734,1,train
artifacts/data/classification/images/healthy/338994aa-89ca-4fa5-80ea-9efc94093280___RS_HL 0194.JPG,plantvillage,healthy,Tomato_healthy,338994aa-89ca-4fa5-80ea-9efc94093280,29defb00bfbd777c84fa1c0afc2c14b4dde2efe48f509a2692d2c64490570be2,256,256,23103,1,train
artifacts/data/classification/images/healthy/33936d1f-7074-49d2-9b3e-3964972fc636___RS_HL 0119.JPG,plantvillage,healthy,Tomato_healthy,33936d1f-7074-49d2-9b3e-3964972fc636,f1bbfaf13460235b43dbdca987330efb0f58bbc39eb9d10d76ebda2040b28d0b,256,256,24570,1,val
artifacts/data/classification/images/healthy/33a75eb9-0745-4159-8c6e-3c4e4e418992___RS_HL 9767.JPG,plantvillage,healthy,Tomato_healthy,33a75eb9-0745-4159-8c6e-3c4e4e418992,1237d30ea8a3bac785452a0df12c8c6c8611c987f1a6e509d2c8ff8cd3a7b687,256,256,25252,1,train
artifacts/data/classification/images/healthy/347987eb-9aee-49c7-a8c9-346d18ee7227___GH_HL Leaf 229.1.JPG,plantvillage,healthy,Tomato_healthy,347987eb-9aee-49c7-a8c9-346d18ee7227,decb6ce80ad794350c7ab6ffb31de93250a8a2f165f292153432cf90de864276,256,256,18588,1,test
artifacts/data/classification/images/healthy/3483a0b2-f04c-429f-a10e-f7f33ba5be6e___RS_HL 0439.JPG,plantvillage,healthy,Tomato_healthy,3483a0b2-f04c-429f-a10e-f7f33ba5be6e,a8f49dac945ecf7655b181ed975f7965c080cfb45b16e6b051ed9e7723ed377d,256,256,26068,1,train
artifacts/data/classification/images/healthy/34a5aaa7-f50f-4b19-8a92-78ad697f6865___GH_HL Leaf 407.1.JPG,plantvillage,healthy,Tomato_healthy,34a5aaa7-f50f-4b19-8a92-78ad697f6865,c1a991d899d4f59dc27ce86d4ab0b1bf2f9c5d3a512e503d1a0e754f625d95a1,256,256,17187,1,train
artifacts/data/classification/images/healthy/3574c8fc-19bd-4163-adc8-c36276fff0fb___GH_HL Leaf 362.JPG,plantvillage,healthy,Tomato_healthy,3574c8fc-19bd-4163-adc8-c36276fff0fb,429fef7378faea6ef5bc74228f26f86e0465aa6e51eb255a4383a7c3b61b4090,256,256,14892,1,train
artifacts/data/classification/images/healthy/35f9364b-1ec2-42ee-99f4-3cdeda433f92___RS_HL 9778.JPG,plantvillage,healthy,Tomato_healthy,35f9364b-1ec2-42ee-99f4-3cdeda433f92,4ecaec933aa6863b7a987d7871a3398821aa784e716357b75f977dafbcfbf405,256,256,25410,1,train
artifacts/data/classification/images/healthy/362f6311-e53a-4c35-80b4-8f865b662bd0___RS_HL 9649.JPG,plantvillage,healthy,Tomato_healthy,362f6311-e53a-4c35-80b4-8f865b662bd0,44c99808dc1b82eab5f786b147f06c4c7c0a79d13db8153c4fafbcae92fc43a8,256,256,24814,1,train
artifacts/data/classification/images/healthy/36d4756b-afff-40cb-ac7f-598eda5269b9___RS_HL 9711.JPG,plantvillage,healthy,Tomato_healthy,36d4756b-afff-40cb-ac7f-598eda5269b9,b024fd4ee86ed53f152d694a60d2eae37810dceaaf8a01334588c5c42fddadbe,256,256,26004,1,train
artifacts/data/classification/images/healthy/37081fee-4a04-4134-99d9-f9ac3801ad47___GH_HL Leaf 201.1.JPG,plantvillage,healthy,Tomato_healthy,37081fee-4a04-4134-99d9-f9ac3801ad47,6db23cd30ba0c54ed4e8ae37f58bd2df926f8014f08e15abecad7bbea538b801,256,256,14278,1,test
artifacts/data/classification/images/healthy/37203047-d8ba-43f7-b31e-d496c41c569c___GH_HL Leaf 389.JPG,plantvillage,healthy,Tomato_healthy,37203047-d8ba-43f7-b31e-d496c41c569c,addddf5cb2a74192c9836be70fc223659062675eb325d55429c341a0c44937d0,256,256,11225,2,train
artifacts/data/classification/images/healthy/3767f857-a7b6-4801-b56e-b62e642fc508___RS_HL 0425.JPG,plantvillage,healthy,Tomato_healthy,3767f857-a7b6-4801-b56e-b62e642fc508,fe206090ca1a23b476e8a6f74761d85a1308360452733eb6f1940fd0f45a2e84,256,256,26450,1,val
artifacts/data/classification/images/healthy/377ffc94-d068-4ba0-80cc-dea49edf094d___RS_HL 0367.JPG,plantvillage,healthy,Tomato_healthy,377ffc94-d068-4ba0-80cc-dea49edf094d,1cec25a6a82569c925e99930bb144c598d42171fc7a65200aef3c991103cc42a,256,256,26107,1,train
artifacts/data/classification/images/healthy/3796ec31-0263-4e17-a312-7871e7b5c0c2___GH_HL Leaf 486.JPG,plantvillage,healthy,Tomato_healthy,3796ec31-0263-4e17-a312-7871e7b5c0c2,22200d56379a4d7fbcafbac9f6e8bf9afa326cef6872ad47bfcec550beaea145,256,256,14747,1,train
artifacts/data/classification/images/healthy/37aad83b-7ff8-4b35-b3ed-fb8e0f54910b___GH_HL Leaf 342.1.JPG,plantvillage,healthy,Tomato_healthy,37aad83b-7ff8-4b35-b3ed-fb8e0f54910b,68cda8c3ceca7626cc6727e14186d356b10d1e345eb16e425ef82f21a30258ed,256,256,15878,2,train
artifacts/data/classification/images/healthy/381203e7-7030-4782-9e47-24d50969931a___RS_HL 9759.JPG,plantvillage,healthy,Tomato_healthy,381203e7-7030-4782-9e47-24d50969931a,f7685cf75003420add927addb5471332d5516d514b92468ee59927b0a49016f9,256,256,23165,1,val
artifacts/data/classification/images/healthy/381a69d2-9a7d-40e2-adcb-9d7e362229e2___GH_HL Leaf 478.JPG,plantvillage,healthy,Tomato_healthy,381a69d2-9a7d-40e2-adcb-9d7e362229e2,e41d2f719ef3796982385c79e461d0bdca22840503cb88111ec1cdaf79f6a79c,256,256,19071,1,test
artifacts/data/classification/images/healthy/38670ac4-67ad-4b00-a37b-3fb82d58aa86___RS_HL 9762.JPG,plantvillage,healthy,Tomato_healthy,38670ac4-67ad-4b00-a37b-3fb82d58aa86,13aa94c3cdf682f448199a8281127a1d271a785285fa1fb911d836924ede7ead,256,256,22599,1,train
artifacts/data/classification/images/healthy/387dd4db-733b-4d6a-b87e-77ab2f2890a8___RS_HL 9866.JPG,plantvillage,healthy,Tomato_healthy,387dd4db-733b-4d6a-b87e-77ab2f2890a8,37e3bf4893c02ffe8e2c2208b54382d550ba69f91cf80be666ed98266e203fe1,256,256,25695,1,train
artifacts/data/classification/images/healthy/3887cbce-afde-4244-b39e-25ee0c9e24fc___GH_HL Leaf 235.1.JPG,plantvillage,healthy,Tomato_healthy,3887cbce-afde-4244-b39e-25ee0c9e24fc,7ea19f47c1824ff63c2c563591e3151e19424180c3922b6eae3be6e4337c9b73,256,256,18478,1,train
artifacts/data/classification/images/healthy/388aca21-8d73-460f-8f58-a876f294f98e___GH_HL Leaf 463.JPG,plantvillage,healthy,Tomato_healthy,388aca21-8d73-460f-8f58-a876f294f98e,007c63534d78dd233d49cfe2f9df406e30627fd632c473ce0b6f58d4ecf2318e,256,256,14518,1,train
artifacts/data/classification/images/healthy/388c05b0-964f-40e1-9319-2466a4021311___GH_HL Leaf 479.4.JPG,plantvillage,healthy,Tomato_healthy,388c05b0-964f-40e1-9319-2466a4021311,1c34de446e90c133d843acea30a642bc259ba1f515b3040a8bdf0c128850b4dc,256,256,15629,1,train
artifacts/data/classification/images/healthy/38f54137-3e02-48fb-9fc1-0d444a13c40b___GH_HL Leaf 456.JPG,plantvillage,healthy,Tomato_healthy,38f54137-3e02-48fb-9fc1-0d444a13c40b,1c000d0bee708721e09d2483bd03e58e4109c896d641419250aac8df375caa69,256,256,14429,1,train
artifacts/data/classification/images/healthy/397c68cc-c2f8-4a52-8468-557c8181bc9e___GH_HL Leaf 247.JPG,plantvillage,healthy,Tomato_healthy,397c68cc-c2f8-4a52-8468-557c8181bc9e,54079624fd769dcc2d7ad3018963210f013170d625ee74ce363c3f7c92f92557,256,256,15710,1,train
artifacts/data/classification/images/healthy/399440f9-8e5f-4be7-805c-53c10636a9b2___GH_HL Leaf 332.JPG,plantvillage,healthy,Tomato_healthy,399440f9-8e5f-4be7-805c-53c10636a9b2,9c21edf77774cde5b1073156d549146389f4f91e8df0b07195d4034c24dd236f,256,256,17954,1,train
artifacts/data/classification/images/healthy/39976b35-40e7-4426-b21d-a8bfe1ce0a01___GH_HL Leaf 450.JPG,plantvillage,healthy,Tomato_healthy,39976b35-40e7-4426-b21d-a8bfe1ce0a01,4ab2532a46caf2b0042debf0cdc59e05594d5ac6c9f1aa8f2e9cba9fcc14a046,256,256,14868,1,train
artifacts/data/classification/images/healthy/399da916-8ffa-40f0-a7a6-62442f14067b___RS_HL 0088.JPG,plantvillage,healthy,Tomato_healthy,399da916-8ffa-40f0-a7a6-62442f14067b,c2ae2b7e6c38c498c4420838c610d6df685679e2ecca620262c5e3c5311cc5f5,256,256,25824,1,train
artifacts/data/classification/images/healthy/39b1d9c6-7a13-426f-9154-563e6a8d0438___RS_HL 0563.JPG,plantvillage,healthy,Tomato_healthy,39b1d9c6-7a13-426f-9154-563e6a8d0438,d9365a78fdf4832bc6b06863e7d7622656eb25c7538ccb05d41a31990ea13070,256,256,26597,1,train
artifacts/data/classification/images/healthy/3a1c6737-c9ff-44dc-9014-954753732160___GH_HL Leaf 406.1.JPG,plantvillage,healthy,Tomato_healthy,3a1c6737-c9ff-44dc-9014-954753732160,daccefe3ee3f089a62d3f087a64eea4abf7447b0ed6b03058a68ce11a43b2243,256,256,14482,1,test
artifacts/data/classification/images/healthy/3a211a87-cac9-4393-84ca-51e240e1b043___RS_HL 0210.JPG,plantvillage,healthy,Tomato_healthy,3a211a87-cac9-4393-84ca-51e240e1b043,6bcf7620386315c69f6253e523372389f37a326b630630ae153a31401a00f128,256,256,27184,1,train
artifacts/data/classification/images/healthy/3a48952b-cb72-4678-baca-d622971c78d0___RS_HL 9877.JPG,plantvillage,healthy,Tomato_healthy,3a48952b-cb72-4678-baca-d622971c78d0,f1b55a2fc4fe710b30f524dd7d8ee479f3303bdd0fa643778b1af971e2d31857,256,256,25979,1,test
artifacts/data/classification/images/healthy/3ad1409d-5f43-469d-ab2a-fdffbd064f69___RS_HL 9931.JPG,plantvillage,healthy,Tomato_healthy,3ad1409d-5f43-469d-ab2a-fdffbd064f69,a21ba0979c180c8ecb8ff9b29720dceea55987a2865eee1f584d712909692566,256,256,25584,1,val
artifacts/data/classification/images/healthy/3b05e678-aa3c-47c6-9ebd-0650efd82b16___GH_HL Leaf 399.JPG,plantvillage,healthy,Tomato_healthy,3b05e678-aa3c-47c6-9ebd-0650efd82b16,b273c718f0ce6ebacf13ad95850b96b6a8fa2e167499c37df05b8861324b13cb,256,256,11175,1,train
artifacts/data/classification/images/healthy/3b0677fb-ff25-4871-aa89-37f756e917af___GH_HL Leaf 253.JPG,plantvillage,healthy,Tomato_healthy,3b0677fb-ff25-4871-aa89-37f756e917af,ec414c372c971ca23bbdb680ff2f03b9c082b464fe4847bca0964b6e8c77d1ad,256,256,17519,1,train
artifacts/data/classification/images/healthy/3b0d89df-61d0-407f-9a26-661c8bb730cf___GH_HL Leaf 242.JPG,plantvillage,healthy,Tomato_healthy,3b0d89df-61d0-407f-9a26-661c8bb730cf,1de6c80f1a7893036021b5fb58b6315818c482a7bfc82352b597696517fbb1fd,256,256,16441,1,train
artifacts/data/classification/images/healthy/3b1ba616-6a8f-44e9-948f-5c056eb565c8___RS_HL 9980.JPG,plantvillage,healthy,Tomato_healthy,3b1ba616-6a8f-44e9-948f-5c056eb565c8,2b8a62b03568606e9e2508afc78710eec925a0112163d9e4a458ab8028229c70,256,256,25411,1,train
artifacts/data/classification/images/healthy/3b247bc2-44d4-4fea-ae3e-aef886d27e45___RS_HL 0584.JPG,plantvillage,healthy,Tomato_healthy,3b247bc2-44d4-4fea-ae3e-aef886d27e45,82e8e9462664de6eb675ba86b01bc9e9100ce1b69340018711607fdad921c8e5,256,256,20726,1,train
artifacts/data/classification/images/healthy/3b4a011c-68ae-4b84-90b5-27ef4b2d3447___GH_HL Leaf 255.JPG,plantvillage,healthy,Tomato_healthy,3b4a011c-68ae-4b84-90b5-27ef4b2d3447,c6907457eceb7403ac7861f45aa2ab58c4cced8148b8b2a137cc195dc8267c75,256,256,15814,1,train
artifacts/data/classification/images/healthy/3b87f866-1d80-4b22-99f8-108e315c9029___RS_HL 0394.JPG,plantvillage,healthy,Tomato_healthy,3b87f866-1d80-4b22-99f8-108e315c9029,01970d29ad6413d626f01b58497561cbf95e4a62910440724fd37fc779c94a10,256,256,25467,1,train
artifacts/data/classification/images/healthy/3b97d56b-a10d-4518-a332-a16f58238d6c___RS_HL 0240.JPG,plantvillage,healthy,Tomato_healthy,3b97d56b-a10d-4518-a332-a16f58238d6c,5f4c0dac17b4ce58a3a6d73aea9fc0156297fd9ad45dbc94bb1a0bb855a828b7,256,256,26623,1,train
artifacts/data/classification/images/healthy/3bbaca2e-d2fd-4fcb-bbd7-e1ad4f7a84ae___RS_HL 0630.JPG,plantvillage,healthy,Tomato_healthy,3bbaca2e-d2fd-4fcb-bbd7-e1ad4f7a84ae,b7a9a9895dd6f7505f6d0e50b962b5d592dd2450486f104c5b52214a3197bcdf,256,256,27060,1,train
artifacts/data/classification/images/healthy/3be4b3ce-9fc7-4216-98f0-abd0faa9e45c___RS_HL 9945.JPG,plantvillage,healthy,Tomato_healthy,3be4b3ce-9fc7-4216-98f0-abd0faa9e45c,5ef8cea706292557897ebd46e3d0404746a0fcb550cb886d411274b25100a700,256,256,25577,1,train
artifacts/data/classification/images/healthy/3be50742-0fe9-404a-809e-9597793748a8___GH_HL Leaf 191.JPG,plantvillage,healthy,Tomato_healthy,3be50742-0fe9-404a-809e-9597793748a8,be1b465606a312ffe2fae7e5a8fb0a1ebc388d0406e72f0fa1e6415bce469e32,256,256,15393,1,train
artifacts/data/classification/images/healthy/3be7ae8c-bacb-4877-b6b5-c2251d22b431___GH_HL Leaf 497.1.JPG,plantvillage,healthy,Tomato_healthy,3be7ae8c-bacb-4877-b6b5-c2251d22b431,a303e01f34021fa158a647ad2c3220b01fe01fae3a39f9d749d7bcbf101e2de5,256,256,16590,1,val
artifacts/data/classification/images/healthy/3c435a41-903c-4517-b79e-c01724be03a1___RS_HL 0422.JPG,plantvillage,healthy,Tomato_healthy,3c435a41-903c-4517-b79e-c01724be03a1,465f1384393f371df6f33a465c1f055be7261e24fde7c49f43039e71f719b017,256,256,26742,1,train
artifacts/data/classification/images/healthy/3c8a4977-eab9-4639-b12a-c1c42c7258f3___RS_HL 0432.JPG,plantvillage,healthy,Tomato_healthy,3c8a4977-eab9-4639-b12a-c1c42c7258f3,db33f577e21fc955fdffff8a92f45504f99a1829845aa37f6e13294e38aa299a,256,256,26767,1,train
artifacts/data/classification/images/healthy/3c8fb1de-5acf-4194-8a8c-5349067cbaf8___RS_HL 0351.JPG,plantvillage,healthy,Tomato_healthy,3c8fb1de-5acf-4194-8a8c-5349067cbaf8,193586a02efcd35719537380cf669ac4952dd7569f5ceca5170c9860092f9717,256,256,25329,1,train
artifacts/data/classification/images/healthy/3ca6e178-acee-4463-9d9f-aa1636eb9df6___RS_HL 0306.JPG,plantvillage,healthy,Tomato_healthy,3ca6e178-acee-4463-9d9f-aa1636eb9df6,389b46cfac7d3977ad8499f122ff6b08d752ab12e2de1eb0cb5ea359f6926dcc,256,256,24816,1,train
artifacts/data/classification/images/healthy/3d0c2ad7-4fc4-48df-9ee0-11932921ddd0___RS_HL 0633.JPG,plantvillage,healthy,Tomato_healthy,3d0c2ad7-4fc4-48df-9ee0-11932921ddd0,6f95d6dae9f2a2a0dea397ec2dea715362f0743a16352124ab937b73bbd797ba,256,256,25910,1,train
artifacts/data/classification/images/healthy/3d16ce8b-81ef-4be2-aec6-d1deab7282b4___RS_HL 0089.JPG,plantvillage,healthy,Tomato_healthy,3d16ce8b-81ef-4be2-aec6-d1deab7282b4,db8d47e9c2e959ef21897f355c837d392646f7fde6e7e4ac97bd7531bb2a224b,256,256,27278,1,train
artifacts/data/classification/images/healthy/3d1ab8b2-d61c-4ab1-9222-52bf63eb0315___RS_HL 0548.JPG,plantvillage,healthy,Tomato_healthy,3d1ab8b2-d61c-4ab1-9222-52bf63eb0315,a21f57394a9c3a9928eb730ae84e0fdb7153f37da752bbba1eb150a6b9f20979,256,256,27984,1,test
artifacts/data/classification/images/healthy/3d59c273-6439-4c0d-b5ac-3738faca5d2a___RS_HL 0413.JPG,plantvillage,healthy,Tomato_healthy,3d59c273-6439-4c0d-b5ac-3738faca5d2a,d39b1ca1aab778dde610dd490dea3a0d0eb1e7c384e558718e86dc2345f88aa0,256,256,24928,1,train
artifacts/data/classification/images/healthy/3d8a687c-febd-4bd6-8fa5-62a3e1d5ebf6___GH_HL Leaf 443.1.JPG,plantvillage,healthy,Tomato_healthy,3d8a687c-febd-4bd6-8fa5-62a3e1d5ebf6,1e87171fc5784b3aac5ae8961c37bf988123014099f9d0dc86843a93a34663b3,256,256,15433,1,train
artifacts/data/classification/images/healthy/3dd714a8-5c95-4d47-a9d0-0ac15a499c2c___RS_HL 0386.JPG,plantvillage,healthy,Tomato_healthy,3dd714a8-5c95-4d47-a9d0-0ac15a499c2c,f6c790e0bb5460775481798461e9a5cdcc0390de0a3d5927c0d80bbd08ffb2b1,256,256,25782,1,train
